Model:	LI-7810
SN:	TG10-01077
Software Version:	2.0.25
Timestamp:	2021-09-22 09:21:42
Timezone:	Europe/Amsterdam
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag	date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1632316997	237737894	2069	19	2021-09-22	15:23:17	18143.6	438.171	2089.53	40.2506	54.9987	31.4229	29.6702	0.0166169	12.3853	54.4998	-128.5	-1.08905	15.9324	 42
DATA	1632316998	237737894	2073	19	2021-09-22	15:23:18	17643.9	432.661	2075.66	40.2506	54.9987	31.4233	29.691	0.018052	12.4038	54.4998	-82	-1.08905	15.9328	 38
DATA	1632316999	237409114	2077	19	2021-09-22	15:23:19	17708	445.403	2078.78	40.2511	54.9987	31.4205	29.6948	0.0174762	-504.639	54.4998	-306.75	-1.08905	15.9332	 35
DATA	1632317000	237409114	2081	19	2021-09-22	15:23:20	17924.3	444.814	2086.72	40.2506	54.9987	31.4176	29.67	0.0163301	12.4011	54.4998	-262.75	-1.08905	15.9328	178
DATA	1632317001	237409114	2085	19	2021-09-22	15:23:21	17897.2	444.467	2089.7	40.2511	54.9987	31.4134	29.7085	0.0140911	12.4058	54.4998	-225.75	-1.08905	15.9317	252
DATA	1632317002	237409114	2089	19	2021-09-22	15:23:22	17954.1	443.512	2091.07	40.2506	54.9987	31.4106	29.6485	0.0141337	12.4017	54.4998	-386.25	-1.08905	15.9332	 30
DATA	1632317003	237409114	2093	19	2021-09-22	15:23:23	17804.9	444.309	2082.36	40.2506	54.9987	31.4085	29.728	0.0168888	-1372.16	54.4998	670	-1.08905	15.9332	116
DATA	1632317004	237409114	2097	19	2021-09-22	15:23:24	17648.9	443.259	2075.39	40.2502	54.9987	31.4172	29.707	0.0180922	-2608.05	54.4998	342	-1.08905	15.9328	111
DATA	1632317005	237409114	2101	19	2021-09-22	15:23:25	17838.9	446.216	2088.77	40.2506	54.9985	31.42	29.6906	0.0140555	12.4101	54.4998	34.25	-1.08905	15.9328	 95
DATA	1632317006	237090110	2105	19	2021-09-22	15:23:26	17841.9	446.166	2088.77	40.2515	54.9985	31.4217	29.6979	0.0140489	12.4097	54.4998	32.25	-1.08905	15.932	167
DATA	1632317007	237090110	2109	19	2021-09-22	15:23:27	17844.2	446.439	2088.58	40.2502	54.9985	31.42	29.715	0.0140555	12.4091	54.4998	15.75	-1.08905	15.9309	 46
DATA	1632317008	237090110	2113	19	2021-09-22	15:23:28	17822.9	447.819	2084.37	40.2511	54.9983	31.4217	29.6642	0.0162468	12.4103	54.4998	526.25	-1.08905	15.9309	248
DATA	1632317009	237090110	2117	19	2021-09-22	15:23:29	17616.3	438.83	2073.96	40.2515	54.9985	31.4279	29.7194	0.0180762	-368.364	54.4998	1010.5	-1.08905	15.9309	  6
DATA	1632317010	237090110	2121	19	2021-09-22	15:23:30	17517.2	433.643	2070.39	40.2515	54.9987	31.4398	29.6715	0.0186569	-1313.76	54.4998	1017	-1.08905	15.9317	190
DATA	1632317011	237090110	2125	19	2021-09-22	15:23:31	17560.8	440.07	2070.14	40.2519	54.9987	31.4506	29.7327	0.0187844	12.411	54.4998	1133.5	-1.08905	15.9317	122
DATA	1632317012	237090110	2129	19	2021-09-22	15:23:32	17665	443.618	2074.05	40.2511	54.9987	31.4596	29.6733	0.0182155	-1318.78	54.4998	-21.5	-1.08905	15.9309	143
DATA	1632317013	237090110	2133	19	2021-09-22	15:23:33	17596.1	441.89	2071.25	40.2515	54.9989	31.4576	29.7001	0.0187739	12.4076	54.4998	-304	-1.08905	15.9313	 90
DATA	1632317014	236763000	2137	19	2021-09-22	15:23:34	17736.8	446.496	2077.59	40.2515	54.9995	31.4547	29.7116	0.0175851	-936.149	54.4998	-428.75	-1.08905	15.9309	132
DATA	1632317015	236763000	2141	19	2021-09-22	15:23:35	17972.1	389.975	2080.01	40.2511	54.9995	31.4485	29.6733	0.0180962	-513.363	54.4998	-615.75	-1.08905	15.9293	102
DATA	1632317016	236763000	2145	19	2021-09-22	15:23:36	17563.7	439.574	2071.19	40.2515	54.9995	31.4423	29.6782	0.0186678	12.411	54.4998	-162.25	-1.08905	15.9313	  0
DATA	1632317017	236763000	2149	19	2021-09-22	15:23:37	17558.4	440.214	2071.23	40.2511	54.9995	31.4435	29.7313	0.0186816	12.3643	54.4998	146.5	-1.08905	15.9317	194
DATA	1632317018	236763000	2153	19	2021-09-22	15:23:38	17672.6	444.625	2074.82	40.2515	54.9995	31.4407	29.6746	0.0182076	-2746.98	54.4998	-745	-1.08905	15.9309	228
DATA	1632317019	236763000	2157	19	2021-09-22	15:23:39	17605.2	441.47	2071.68	40.2519	54.9999	31.4341	29.668	0.0188224	-1238.2	54.4998	-351.75	-1.08905	15.9317	207
DATA	1632317020	236763000	2161	19	2021-09-22	15:23:40	17591.5	441.668	2071.12	40.2515	55.0003	31.4345	29.7152	0.0187555	-1274.08	54.4998	595.25	-1.08905	15.9317	 14
DATA	1632317021	236440896	2165	19	2021-09-22	15:23:41	17536.1	433.495	2070.43	40.2506	55.0003	31.4411	29.7517	0.0187016	-1353.31	54.4998	407.25	-1.08905	15.9309	 10
DATA	1632317022	236440896	2169	19	2021-09-22	15:23:42	17725.8	430.061	2052.41	40.2511	55.0003	31.439	29.6547	0.0238751	12.4004	54.4998	-1023.75	-1.08905	15.9309	  9
DATA	1632317023	236440896	2173	19	2021-09-22	15:23:43	17943.6	445.16	2086.21	40.2506	55.0003	31.4316	29.7165	0.0163849	12.3414	54.4998	-334	-1.08905	15.9305	 79
DATA	1632317024	236440896	2177	19	2021-09-22	15:23:44	17836.6	443.303	2082.52	40.2515	55.0003	31.4279	29.6828	0.0169765	12.4029	54.4998	-850	-1.08905	15.9309	157
DATA	1632317025	236440896	2181	19	2021-09-22	15:23:45	18111.8	441.505	2095.64	40.2511	55.0003	31.4205	29.7185	0.0125564	12.393	54.4998	-566.75	-1.08905	15.9305	229
DATA	1632317026	236440896	2185	19	2021-09-22	15:23:46	18066.7	427.949	2089.17	40.2515	55.0003	31.4114	29.6769	0.0165059	12.3606	54.4998	-1288.25	-1.08905	15.9305	110
DATA	1632317027	236440896	2189	19	2021-09-22	15:23:47	18050.4	417.292	2096.28	40.2511	55.0003	31.3945	29.668	0.0124933	12.3322	54.4998	-785.75	-1.08905	15.9313	251
DATA	1632317028	236440896	2193	51	2021-09-22	15:23:48	17519.6	302.985	1990.48	40.2511	55.0003	31.3912	29.7519	0.0320283	12.3949	54.4998	1058	-1.08905	15.9305	160
DATA	1632317029	236109018	2197	19	2021-09-22	15:23:49	18089.7	440.781	2088.09	40.2515	55.0003	31.3986	29.6739	0.016601	12.3928	54.4998	665.5	-1.08905	15.9313	171
DATA	1632317030	236109018	2201	19	2021-09-22	15:23:50	17700.2	444.459	2075.24	40.2506	55.0003	31.4081	29.7141	0.0182113	-1197.28	54.4998	815.25	-1.08905	15.9301	241
DATA	1632317031	236109018	2205	19	2021-09-22	15:23:51	17958.7	444.202	2093.4	40.2502	55.0003	31.4134	29.7048	0.011935	12.4049	54.4998	66	-1.08905	15.9301	163
DATA	1632317032	236109018	2209	19	2021-09-22	15:23:52	18218.6	435.137	2090.28	40.2506	55.0003	31.4101	29.6626	0.016797	12.3829	54.4998	-572	-1.08905	15.9297	 84
DATA	1632317033	236109018	2213	19	2021-09-22	15:23:53	17830.2	440.987	2079.85	40.2511	55.0003	31.4085	29.6975	0.0175979	-1382.26	54.4998	642.25	-1.08905	15.9293	 49
DATA	1632317034	236109018	2217	19	2021-09-22	15:23:54	17578.9	439.343	2071.27	40.2511	55.0003	31.4155	29.6988	0.0187311	12.4097	54.4998	1097.5	-1.08905	15.9301	243
DATA	1632317035	236109018	2221	19	2021-09-22	15:23:55	17589.1	438.798	2071.31	40.2494	55.0003	31.4262	29.689	0.0187581	12.4074	54.4998	661	-1.08905	15.9285	 59
DATA	1632317036	235784053	2225	19	2021-09-22	15:23:56	17877.8	445.546	2088.13	40.2515	55.0003	31.4291	29.6895	0.0141244	12.4097	54.4998	51.25	-1.08905	15.9305	203
DATA	1632317037	235784053	2229	19	2021-09-22	15:23:57	18059.2	442.614	2087.64	40.2515	55.0003	31.4279	29.67	0.0165265	12.3951	54.4998	-483	-1.08905	15.9305	 49
DATA	1632317038	235784053	2233	55	2021-09-22	15:23:58	7765.18	-586.734	997.135	40.2506	55.0003	31.4209	29.6622	0.120171	-2809.48	54.4998	-972	-1.08905	15.9305	208
DATA	1632317039	235784053	2237	19	2021-09-22	15:23:59	17754.3	445.218	2078.42	40.2519	55.0003	31.4126	29.6952	0.0175675	12.4122	54.5	19.5	-1.08905	15.9301	234
DATA	1632317040	235784053	2241	19	2021-09-22	15:24:00	17622.6	441.791	2071.84	40.2515	55.0003	31.4143	29.7081	0.0187795	-357.591	54.5	650.5	-1.08905	15.9293	 67
DATA	1632317041	235784053	2245	19	2021-09-22	15:24:01	17867.7	444.786	2082.59	40.2506	55.0003	31.4176	29.648	0.0169911	12.4045	54.5002	-420.5	-1.08905	15.9289	178
DATA	1632317042	235784053	2249	19	2021-09-22	15:24:02	17862.4	447.111	2084.52	40.2515	55.0003	31.4147	29.7256	0.0163573	12.4096	54.5005	2.75	-1.08905	15.9285	117
DATA	1632317043	235784053	2253	19	2021-09-22	15:24:03	17863.7	447.104	2084.53	40.2515	55.0003	31.4143	29.6904	0.0163612	-1110.31	54.5005	-155	-1.08905	15.9301	125
DATA	1632317044	235459089	2257	19	2021-09-22	15:24:04	17633.7	440.541	2071.91	40.2511	55.0003	31.4143	29.7176	0.018803	-1353.31	54.5005	526	-1.08905	15.9289	 62
DATA	1632317045	235459089	2261	19	2021-09-22	15:24:05	17672.8	443.449	2072	40.2506	55.0003	31.4205	29.6944	0.0188504	12.4049	54.5005	519.75	-1.08905	15.9289	 96
DATA	1632317046	235459089	2265	19	2021-09-22	15:24:06	17716.7	443.135	2078.66	40.2511	55.0003	31.4254	29.7136	0.0158902	12.4048	54.5005	307	-1.08905	15.9273	 78
DATA	1632317047	235459089	2269	19	2021-09-22	15:24:07	17937.3	444.065	2083.28	40.2511	55.0003	31.425	29.6753	0.0170076	12.3986	54.5005	-395.5	-1.08905	15.9293	193
DATA	1632317048	235459089	2273	51	2021-09-22	15:24:08	17372.7	427.125	1992.06	40.2502	55.0003	31.4217	29.668	0.0312378	12.4003	54.5005	416.75	-1.08905	15.9301	165
DATA	1632317049	235459089	2277	19	2021-09-22	15:24:09	17629.4	439.357	2071.07	40.2511	55.0003	31.4291	29.7079	0.0187408	12.4031	54.5005	947.5	-1.08905	15.9289	204
DATA	1632317050	235459089	2281	19	2021-09-22	15:24:10	17639.9	430.114	2083.87	40.2506	55.0003	31.439	29.6988	0.0125624	12.4003	54.5005	568.75	-1.08905	15.9297	190
DATA	1632317051	235133886	2285	19	2021-09-22	15:24:11	17663	434.037	2083.68	40.2502	55.0003	31.4448	29.6731	0.0125369	-307.185	54.5005	177.5	-1.08905	15.9293	127
DATA	1632317052	235133886	2289	19	2021-09-22	15:24:12	17695.2	438.53	2084.77	40.2511	55.0003	31.4452	29.6948	0.0127117	12.411	54.5005	102.75	-1.08905	15.9293	122
DATA	1632317053	235133886	2293	19	2021-09-22	15:24:13	17606.4	438.88	2070.95	40.2515	55.0003	31.4444	29.6797	0.0186998	12.4117	54.5005	-53	-1.08905	15.9293	 48
DATA	1632317054	235133886	2297	19	2021-09-22	15:24:14	17634.8	436.689	2077.6	40.2502	55.0003	31.4464	29.7105	0.0156981	12.4086	54.5005	464.25	-1.08905	15.9285	198
DATA	1632317055	235133886	2301	19	2021-09-22	15:24:15	17638.5	441.967	2070.8	40.2511	55.0003	31.4506	29.7136	0.0188116	-1249.43	54.5005	351	-1.08905	15.9293	 65
DATA	1632317056	235133886	2305	19	2021-09-22	15:24:16	17600.9	438.55	2071.39	40.2506	55.0003	31.451	29.7043	0.0187316	12.4061	54.5005	-827	-1.08905	15.9281	  8
DATA	1632317057	235133886	2309	19	2021-09-22	15:24:17	17871.7	444.868	2082.06	40.2506	55.0003	31.4415	29.6662	0.0169955	-1426.06	54.5005	-1406.75	-1.08905	15.9285	136
DATA	1632317058	235133886	2313	51	2021-09-22	15:24:18	17375.2	426.935	1993.45	40.2515	55.0003	31.425	29.6833	0.0307656	12.3998	54.5005	56	-1.08905	15.9285	  1
DATA	1632317059	234808921	2317	51	2021-09-22	15:24:19	16570.9	406.427	1902.45	40.2511	55.0003	31.4303	29.7081	0.0385894	12.4066	54.5005	535.25	-1.08905	15.9285	227
DATA	1632317060	234808921	2321	19	2021-09-22	15:24:20	17722.2	444.177	2074.54	40.2511	55.0003	31.4341	29.6866	0.0182467	12.406	54.5005	205.5	-1.08905	15.9285	101
DATA	1632317061	234808921	2325	19	2021-09-22	15:24:21	17607.1	395.525	2067.67	40.2515	55.0003	31.4336	29.6638	0.0195625	12.4107	54.5005	-127.75	-1.08905	15.9293	 17
DATA	1632317062	234808921	2329	19	2021-09-22	15:24:22	17602.2	438.513	2070.88	40.2511	55.0003	31.4349	29.6838	0.0187299	-1137.24	54.5005	338.5	-1.08905	15.9277	231
DATA	1632317063	234808921	2333	19	2021-09-22	15:24:23	17652.2	442.627	2071.54	40.2506	55.0003	31.4369	29.701	0.0188043	-2793.69	54.5005	153.75	-1.08905	15.9277	225
DATA	1632317064	234808921	2337	19	2021-09-22	15:24:24	17925.1	446.167	2084.64	40.2511	55.0003	31.4361	29.6706	0.0163531	-1417.27	54.5005	70.5	-1.08905	15.9269	165
DATA	1632317065	234808921	2341	19	2021-09-22	15:24:25	17601.6	438.406	2071.4	40.2515	55.0003	31.4382	29.6804	0.0187223	-1270.16	54.5005	-270	-1.08905	15.9277	 97
DATA	1632317066	234488010	2345	19	2021-09-22	15:24:26	17702.2	443.459	2074.45	40.2511	55.0003	31.4353	29.7371	0.018164	-1380.4	54.5005	-100.5	-1.08905	15.9277	139
DATA	1632317067	234488010	2349	19	2021-09-22	15:24:27	18098.6	442.389	2087.47	40.2506	55.0003	31.4312	29.7116	0.0164813	12.394	54.5005	-519.5	-1.08905	15.9273	180
DATA	1632317068	234488010	2353	19	2021-09-22	15:24:28	18211.7	437.716	2089.24	40.2511	55.0003	31.4258	29.6684	0.016735	12.386	54.5005	-462.5	-1.08905	15.9273	123
DATA	1632317069	234488010	2357	51	2021-09-22	15:24:29	18207.4	-4.96414	2062.48	40.2511	55.0003	31.4213	29.6895	0.0265693	12.3864	54.5005	140.25	-1.08905	15.9273	 15
DATA	1632317070	234488010	2361	55	2021-09-22	15:24:30	2372.96	-1162.23	399.701	40.2515	55.0003	31.425	29.6826	0.156134	12.4026	54.5005	297.25	-1.08905	15.9285	154
DATA	1632317071	234488010	2365	19	2021-09-22	15:24:31	17597	429.805	2077.38	40.2515	55.0003	31.4295	29.7017	0.0155983	-1024.22	54.5005	-78.25	-1.08905	15.9281	172
DATA	1632317072	234488010	2369	19	2021-09-22	15:24:32	17654.7	438.683	2078.05	40.2519	55.0003	31.4299	29.6762	0.0156992	12.4111	54.5009	-29	-1.08905	15.9277	 97
DATA	1632317073	234488010	2373	19	2021-09-22	15:24:33	17619.1	437.717	2071.02	40.2511	55.0003	31.432	29.7176	0.0187181	12.4063	54.5013	-8.25	-1.08905	15.9269	 99
DATA	1632317074	234150886	2377	19	2021-09-22	15:24:34	17879	432.89	2081.22	40.2511	55.0003	31.427	29.6622	0.0170493	12.405	54.5013	-591.75	-1.08905	15.9301	 17
DATA	1632317075	234150886	2381	19	2021-09-22	15:24:35	17636.1	439.897	2071.08	40.2506	55.0003	31.4254	29.6824	0.0187797	-1341.89	54.5013	19	-1.08905	15.9344	100
DATA	1632317076	234150886	2385	19	2021-09-22	15:24:36	17658	440.856	2071.33	40.2502	55.0003	31.4262	29.7114	0.0188078	12.4068	54.5011	164.5	-1.08905	15.9332	 74
DATA	1632317077	234150886	2389	19	2021-09-22	15:24:37	17740.9	442.751	2078.57	40.2502	55.0003	31.4262	29.6813	0.0158899	12.4046	54.5005	-343.75	-1.08905	15.932	244
DATA	1632317078	234150886	2393	19	2021-09-22	15:24:38	17709.5	440.872	2078.39	40.2515	55.0003	31.427	29.7561	0.0158122	12.4078	54.5005	418.5	-1.08905	15.9277	146
DATA	1632317079	234150886	2397	51	2021-09-22	15:24:39	17587.5	421.111	2025.19	40.2511	55.0003	31.4233	29.6631	0.0273042	-1384.09	54.5005	-1418.5	-1.08905	15.9273	 48
DATA	1632317080	234150886	2401	19	2021-09-22	15:24:40	17959.2	445.688	2085.7	40.2511	55.0003	31.4085	29.7165	0.0163326	-1373.07	54.5005	-365	-1.08905	15.9277	122
DATA	1632317081	233833074	2405	19	2021-09-22	15:24:41	17904.6	446.779	2084.76	40.2506	55.0003	31.4068	29.6824	0.0162817	12.4084	54.5	-32.25	-1.08905	15.9273	 75
DATA	1632317082	233833074	2409	19	2021-09-22	15:24:42	17854.2	446.258	2081.31	40.2523	55.0003	31.4093	29.7121	0.0169251	12.4095	54.4998	484.75	-1.08905	15.9269	243
DATA	1632317083	233833074	2413	19	2021-09-22	15:24:43	17752	443.534	2075.16	40.2502	55.0003	31.4114	29.6686	0.0182047	12.4049	54.4998	189.25	-1.08905	15.9269	141
DATA	1632317084	233833074	2417	19	2021-09-22	15:24:44	17635.5	439.408	2070.99	40.2515	55.0003	31.4151	29.7196	0.0186906	12.4098	54.4998	936.25	-1.08905	15.9269	 15
DATA	1632317085	233833074	2421	19	2021-09-22	15:24:45	17689.3	442.445	2071.4	40.2515	55.0001	31.4217	29.6811	0.0187769	-1355.08	54.4998	288.75	-1.08905	15.9269	  3
DATA	1632317086	233833074	2425	19	2021-09-22	15:24:46	17740.4	443.305	2074.8	40.2515	55.0001	31.4225	29.705	0.0181367	-1362.22	54.4998	203.25	-1.08905	15.9269	168
DATA	1632317087	233833074	2429	19	2021-09-22	15:24:47	17860.5	445.953	2081.36	40.2511	55.0003	31.4229	29.6768	0.0168872	12.4084	54.4998	-451.75	-1.08905	15.9273	 59
DATA	1632317088	233833074	2433	19	2021-09-22	15:24:48	17862.2	445.944	2080.8	40.2506	55.0001	31.4209	29.7034	0.0169455	-1304.64	54.4998	175.25	-1.08905	15.9265	244
DATA	1632317089	233509063	2437	19	2021-09-22	15:24:49	17658.2	440.117	2071.34	40.2515	54.9999	31.4237	29.7515	0.0187401	-1295.64	54.4998	484.75	-1.08905	15.9273	 75
DATA	1632317090	233509063	2441	19	2021-09-22	15:24:50	17794.2	443.339	2078.11	40.2506	54.9999	31.425	29.6629	0.0175296	12.4081	54.4998	-613.25	-1.08905	15.9265	  6
DATA	1632317091	233509063	2445	19	2021-09-22	15:24:51	17766.8	444.47	2074.93	40.2519	54.9995	31.4217	29.7205	0.0181938	-574.798	54.4998	219.25	-1.08905	15.9262	 37
DATA	1632317092	233509063	2449	19	2021-09-22	15:24:52	17868.2	446.038	2081.24	40.2506	54.9999	31.4237	29.6651	0.0169137	12.4069	54.4998	-184	-1.08905	15.9265	178
DATA	1632317093	233509063	2453	19	2021-09-22	15:24:53	17907.1	413.315	2083.14	40.2506	54.9997	31.4242	29.7437	0.0149218	-2088.79	54.4998	137	-1.08905	15.9258	168
DATA	1632317094	233509063	2457	19	2021-09-22	15:24:54	18042.6	441.803	2084.37	40.2511	54.9997	31.4184	29.64	0.0170323	-2485.25	54.4998	-1517.5	-1.08905	15.9262	246
DATA	1632317095	233509063	2461	19	2021-09-22	15:24:55	18136.2	440.047	2087.67	40.2515	54.9995	31.4044	29.7121	0.0164732	-1297.28	54.4998	-151.75	-1.08905	15.9265	 99
DATA	1632317096	233175992	2465	19	2021-09-22	15:24:56	18161.9	442.981	2087.66	40.2519	54.9999	31.4048	29.6886	0.0164285	12.3926	54.4998	348.25	-1.08905	15.9269	 71
DATA	1632317097	233175992	2469	19	2021-09-22	15:24:57	17796.3	440.214	2078.08	40.2515	54.9995	31.4085	29.6748	0.01749	12.4033	54.4998	6.5	-1.08905	15.9262	 40
DATA	1632317098	233175992	2473	19	2021-09-22	15:24:58	17833.3	444.398	2078.41	40.2506	54.9997	31.4044	29.6997	0.0175655	-2761.6	54.4998	-435.25	-1.08905	15.9262	 97
DATA	1632317099	233175992	2477	19	2021-09-22	15:24:59	18053.8	444.038	2086.61	40.2515	54.9995	31.3994	29.6611	0.0163648	12.3971	54.4998	-716.75	-1.08905	15.925	 48
DATA	1632317100	233175992	2481	51	2021-09-22	15:25:00	17100.8	419.858	1951.16	40.2515	54.9995	31.3969	29.7205	0.0368128	12.4034	54.4998	568	-1.08905	15.9254	120
DATA	1632317101	233175992	2485	19	2021-09-22	15:25:01	17487.8	434.232	2032.97	40.2511	54.9995	31.404	29.7634	0.0242659	-367.346	54.4998	1026.75	-1.08905	15.9254	 62
DATA	1632317102	233175992	2489	19	2021-09-22	15:25:02	17555.2	425.863	2043.37	40.2506	54.9995	31.4114	29.6556	0.0251617	-1345.42	54.4998	-328	-1.08905	15.9262	206
DATA	1632317103	233175992	2493	19	2021-09-22	15:25:03	17893	444.976	2081.47	40.2515	54.9995	31.4085	29.7216	0.0169503	-1300.53	54.4998	164	-1.08905	15.9258	 75
DATA	1632317104	232846021	2497	19	2021-09-22	15:25:04	18059.3	444.249	2086.43	40.2511	54.9995	31.4101	29.67	0.0163719	-1409.55	54.4998	-598.5	-1.08905	15.9258	210
DATA	1632317105	232846021	2501	19	2021-09-22	15:25:05	17985.1	440.173	2082.98	40.2515	54.9995	31.4031	29.6841	0.0170661	12.399	54.4998	-439.75	-1.08905	15.9265	  1
DATA	1632317106	232846021	2505	19	2021-09-22	15:25:06	17943.5	446.61	2084.83	40.2515	54.9995	31.4011	29.7047	0.0162873	12.4083	54.4998	50	-1.08905	15.9234	250
DATA	1632317107	232846021	2509	19	2021-09-22	15:25:07	17830.3	441.701	2077.59	40.2506	54.9995	31.404	29.7371	0.0175518	12.4083	54.4998	696.5	-1.08905	15.925	109
DATA	1632317108	232846021	2513	19	2021-09-22	15:25:08	17714.4	441.014	2071.26	40.2515	54.9995	31.4126	29.7121	0.0187831	-1337.55	54.4998	555.5	-1.08905	15.9246	238
DATA	1632317109	232846021	2517	19	2021-09-22	15:25:09	17925.2	443.959	2085.04	40.2511	54.9995	31.4151	29.6655	0.0147442	12.403	54.4998	-0.25	-1.08905	15.9258	146
DATA	1632317110	232846021	2521	19	2021-09-22	15:25:10	17607.7	409.121	2069.9	40.2515	54.9995	31.42	29.7393	0.0186407	-1381.32	54.4998	538.5	-1.08905	15.9246	 91
DATA	1632317111	232522010	2525	19	2021-09-22	15:25:11	17506.1	420.341	2042.57	40.2515	54.9995	31.4196	29.6753	0.0251824	-321.936	54.4998	-363.25	-1.08905	15.9242	 59
DATA	1632317112	232522010	2529	19	2021-09-22	15:25:12	17684.7	436.939	2071.29	40.2519	54.9995	31.418	29.6883	0.0187229	-1376.72	54.4998	29.25	-1.08905	15.9246	227
DATA	1632317113	232522010	2533	19	2021-09-22	15:25:13	17760.9	442.732	2071.87	40.2506	54.9995	31.4163	29.6733	0.0188295	12.4046	54.4998	-425.25	-1.08905	15.9258	 42
DATA	1632317114	232522010	2537	19	2021-09-22	15:25:14	17716.6	437.555	2071.18	40.2511	54.9995	31.4155	29.7413	0.0187716	-1394.35	54.4998	357.5	-1.08905	15.9254	251
DATA	1632317115	232522010	2541	19	2021-09-22	15:25:15	17753.8	440.765	2071.77	40.2519	54.9995	31.4163	29.6917	0.0188104	12.4013	54.4998	-236	-1.08905	15.9246	144
DATA	1632317116	232522010	2545	19	2021-09-22	15:25:16	17798.9	440.916	2074.68	40.2515	54.9995	31.4139	29.7109	0.0181612	-1308.77	54.4998	131.25	-1.08905	15.9246	 53
DATA	1632317117	232522010	2549	51	2021-09-22	15:25:17	17462.1	414.707	2016.61	40.2519	54.9995	31.4159	29.6855	0.0286109	12.4052	54.5002	-534	-1.08905	15.9238	123
DATA	1632317118	232522010	2553	19	2021-09-22	15:25:18	18161.8	443.551	2087.28	40.2515	54.9995	31.4077	29.6545	0.016452	-1081.77	54.5	-919.5	-1.08905	15.9242	 83
DATA	1632317119	232193946	2557	51	2021-09-22	15:25:19	16802.5	411.673	1907.71	40.2519	54.9995	31.404	29.6855	0.0430274	12.4052	54.5	540.5	-1.08905	15.9246	252
DATA	1632317120	232193946	2561	19	2021-09-22	15:25:20	17730.9	437.488	2070.8	40.2506	54.9995	31.4126	29.6994	0.0187712	-1375.8	54.4998	1177	-1.08905	15.9246	131
DATA	1632317121	232193946	2565	19	2021-09-22	15:25:21	17719.8	421.586	2075.98	40.2506	54.9995	31.4266	29.7001	0.0156872	12.404	54.5	902.5	-1.08905	15.925	207
DATA	1632317122	232193946	2569	19	2021-09-22	15:25:22	17654.2	422.557	2069.87	40.2511	54.9995	31.4332	29.6935	0.0186701	12.3843	54.5002	279.75	-1.08905	15.9246	 11
DATA	1632317123	232193946	2573	19	2021-09-22	15:25:23	17722.8	433.187	2077.37	40.2515	54.9995	31.4324	29.6808	0.015625	12.4038	54.5005	60.75	-1.08905	15.9238	154
DATA	1632317124	232193946	2577	19	2021-09-22	15:25:24	17763.3	438.585	2077.65	40.2511	54.9995	31.4316	29.6904	0.0157084	12.4112	54.5005	-161.25	-1.08905	15.9246	 42
DATA	1632317125	232193946	2581	19	2021-09-22	15:25:25	17708.8	437.014	2070.53	40.2506	54.9995	31.4324	29.7039	0.0187072	-906.017	54.5005	258.25	-1.08905	15.9242	 37
DATA	1632317126	231873989	2585	19	2021-09-22	15:25:26	17722.6	439.31	2070.54	40.2519	54.9995	31.4369	29.6853	0.0187874	12.4103	54.5005	451.25	-1.08905	15.9234	223
DATA	1632317127	231873989	2589	19	2021-09-22	15:25:27	17801.7	436.425	2083.45	40.2515	54.9995	31.4419	29.6822	0.0127102	12.4085	54.5005	597	-1.08905	15.9238	125
DATA	1632317128	231873989	2593	19	2021-09-22	15:25:28	17665.9	418.523	2068.01	40.2506	54.9995	31.453	29.7437	0.0188259	-554.386	54.5005	891.75	-1.08905	15.923	246
DATA	1632317129	231873989	2597	19	2021-09-22	15:25:29	17664.5	424.654	2069.62	40.2511	54.9995	31.4592	29.6766	0.0186645	12.4014	54.5005	-268.5	-1.08905	15.9238	 34
DATA	1632317130	231873989	2601	19	2021-09-22	15:25:30	17686	432.81	2070.14	40.2502	54.9995	31.4534	29.66	0.0186763	-1336.69	54.5005	-513	-1.08905	15.9246	197
DATA	1632317131	231873989	2605	19	2021-09-22	15:25:31	17704.9	435.755	2070.12	40.2506	54.9995	31.4506	29.6932	0.018674	12.4081	54.5005	174.5	-1.08905	15.9226	150
DATA	1632317132	231873989	2609	19	2021-09-22	15:25:32	17702.7	436.117	2070.34	40.2502	54.9995	31.4501	29.7034	0.0186968	-1038.16	54.5005	-309.25	-1.08905	15.9234	 80
DATA	1632317133	231873989	2613	51	2021-09-22	15:25:33	17083.2	417.243	1972.24	40.2511	54.9995	31.4497	29.6963	0.0333407	-402.002	54.5005	-190.5	-1.08905	15.923	225
